
[ Boneco_VariacoesZ ] 2/2/2016 16:19:46
5;-0.000544071; -0.401819; -5.29138; 0.196083; 0.456928; -2.54825
5;0.0247459; -0.331441; -5.29066; 0.2861; 0.592727; -2.60199
5;0.0584588; -0.311559; -5.29003; 0.495348; 0.730617; -2.63513
5;-0.0247536; -0.305193; -5.28627; 0.172652; 0.455844; -2.94125
5;-0.00645375; -0.217486; -5.3203; -0.0861852; 0.699867; -4.10855
6;0.00459218; -0.229801; -5.32036; 0.0223494; 0.684447; -4.10727
6;0.006603; -0.301843; -6.30761; 0.684965; -0.139491; -3.09256
6;-0.0219111; -0.300891; -6.34836; 0.454149; -0.00400227; -4.09375
6;0.00801301; -0.271937; -6.30826; 0.492869; 0.0595177; -3.60825
6;-0.0223889; -0.342706; -6.30781; 0.348572; 0.176355; -2.81928
6;-0.0278461; -0.372358; -6.35992; 0.854451; 0.0710823; -3.58715
6;0.0084033; -0.371131; -6.36736; 0.426417; 0.475121; -4.15361
6;-0.0272381; -0.342011; -6.37602; 0.611707; 0.430629; -3.61225
6;0.00898862; -0.410996; -6.38439; 0.635328; 0.439956; -3.83705
6;-0.0131531; -0.520881; -6.22413; 0.599092; 0.375201; -1.29648
7;-0.0655015; -0.57762; -6.3145; 0.521358; -0.108181; -1.90006
7;0.00380635; -0.456913; -7.36383; 1.08632; -0.0381756; -3.55197
7;-0.0253456; -0.736673; -7.3704; 0.474435; -0.230568; -2.27716
7;-0.12066; -0.441834; -7.34122; -0.00567599; -0.215771; -4.05615
7;-0.0873122; -0.468732; -7.37207; 0.0402198; -0.22226; -3.63816
7;-0.0804069; -0.633422; -7.37882; 0.058399; 0.00213319; -3.18915
7;-0.160794; -0.53634; -7.37295; -0.134302; -0.143322; -3.03456
7;-0.0502427; -0.29718; -7.32181; 0.445305; 0.0529479; -4.46476
7;-0.0262074; -0.288262; -7.35034; 0.419276; 0.153522; -4.43757
7;-0.0877309; -0.0763588; -7.29347; 0.175098; -0.0226058; -7.90291
8;-0.0774403; -0.293346; -7.35091; 0.0505902; 0.078806; -5.24393
8;-0.122079; -0.492167; -8.40359; 0.864248; -0.402434; -4.54519
8;0.105167; -0.756687; -8.42648; 1.82004; 0.0692617; -3.43763
8;0.0158682; -1.18423; -8.34441; 1.40815; 0.359225; 0.512302
8;-0.0216284; -0.666073; -8.4157; 0.985602; 0.293283; -3.57927
8;-0.00204802; -0.536843; -8.40011; 1.15807; 0.357732; -4.47098
8;0.0182242; -0.514715; -8.40698; 1.17368; 0.491491; -5.14961
8;-0.0761058; -0.487629; -8.40694; 0.950519; 0.295747; -4.78018
8;-0.0687668; -0.479915; -8.39755; 0.981811; 0.275334; -4.63833
8;0.0753121; -0.523665; -8.39786; 1.28701; 0.602416; -4.56862

[ BonecoVariacoesX ] 2/2/2016 16:38:22
1;0.0319815; 0.109421; 0.124123; 0.00680032; -0.204628; -0.0988022
1;-2.01713; 0.0281115; 0.0409775; 0.729975; -0.242772; -0.00967729
1;-2.05245; -0.107643; -0.238541; 0.719247; -0.253868; -0.250967
1;-2.01389; 0.00263023; 0.0533485; 0.71376; -0.276281; -0.21201
1;-2.05006; 0.0273561; 0.065403; 0.710643; -0.274042; -0.237763
1;-2.03598; -0.0555201; -0.00578308; 0.740224; -0.277026; -0.498518
1;-2.0455; 0.0268688; -0.293728; 0.738508; -0.288512; -0.517132
1;-2.01555; -0.0519896; 0.0180092; 0.752563; -0.247221; -0.42125
1;-2.01727; -0.0148134; -0.0274315; 0.659494; -0.211493; -1.11152
1;-2.07735; 0.102972; -0.0113869; 0.664357; -0.208957; -1.1182
2;-2.07692; 0.0295725; -0.127834; 0.601882; -0.266437; -1.05591
2;-4.17106; 0.212686; 0.136421; 0.633748; -0.846186; -1.09397
2;-4.13302; 0.109207; 0.21323; 0.850875; -0.769105; 0.0340232
2;-4.14943; -0.070467; -0.0347557; 0.806282; -0.754461; -0.0454986
2;-4.09501; 0.111877; 0.317245; 0.807516; -0.716586; -0.0458286
2;-4.1494; -0.130356; -0.24297; 0.788335; -0.715586; 0.0507349
2;-4.09484; 0.0504856; 0.168957; 0.773671; -0.711518; 0.0722446
2;-4.11903; 0.0528221; 0.140491; 0.678602; -0.717165; 0.260965
2;-4.10556; -0.049984; 0.164494; 0.679543; -0.70814; 0.266186
2;-4.13629; -0.0288248; -0.0675774; 0.666486; -0.684246; 0.311944
3;-4.14305; -0.132664; -0.0512733; 0.58477; -0.663013; -0.0550559
3;-6.38831; -0.00711441; 0.176384; -0.507907; -0.796818; -0.107698
3;-6.36721; -0.115212; -0.0472527; -0.594311; -0.779941; -0.216865
3;-6.46266; 0.0920382; 0.00928879; -0.969629; -0.827203; -0.105731
3;-6.38011; -0.0959616; 0.143799; -0.290885; -0.617938; 0.99897
3;-6.35634; -0.129815; 0.360218; -0.276488; -0.598718; 1.24897
3;-6.37207; -0.172079; 0.196064; -0.296538; -0.622216; 1.16521
3;-6.30022; -0.228376; 0.0440941; -0.289836; -0.596882; 1.18133
3;-6.3527; -0.239571; 0.164165; -0.283304; -0.608762; 1.22066
3;-6.35907; -0.138771; 0.300175; -0.290545; -0.614864; 1.22366
4;-6.35932; -0.1478; 0.356388; -0.438632; -0.569327; 1.26795
4;-8.47966; -0.420418; 0.391415; -0.279702; -0.904869; 3.35714
4;-8.46145; -0.486614; 0.515587; -0.261062; -0.891333; 3.37857
4;-8.48572; -0.475124; 0.451447; -0.23614; -0.885713; 3.36355
4;-8.46047; -0.492322; 0.343304; -0.221106; -0.876791; 3.34761
4;-8.52095; -0.48542; 0.451168; -0.207195; -0.883732; 3.33213
4;-8.49914; -0.509806; 0.183159; -0.280631; -0.990925; 2.80261
4;-8.54892; -0.439083; 0.394833; -0.238609; -1.00787; 2.75746
4;-8.47378; -0.441174; 0.416435; -0.263331; -0.988523; 2.36223
4;-8.43555; -0.288068; 0.18082; -0.274048; -0.981705; 2.43002
5;-8.52258; -0.437567; 0.200695; -0.262316; -0.980165; 2.40882
5;-10.5625; -0.403835; 0.0567055; 0.164607; -0.866791; 2.40029
5;-10.5469; -0.43874; 0.0756035; 0.221319; -0.885209; 2.18175
5;-10.5559; -0.37331; 0.0317574; 0.251902; -0.883365; 2.20636
5;-10.5632; -0.358667; 0.0998077; 0.269227; -0.909267; 2.21238
5;-10.5583; -0.427024; 0.103802; 0.292419; -0.916578; 2.20613
5;-10.5803; -0.352623; 0.276031; 0.308218; -0.926078; 2.24725
5;-10.5613; -0.332417; 0.331913; 0.31539; -0.934433; 2.22254
5;-10.522; -0.262002; 0.127888; 0.417233; -1.00231; 0.39548
5;-10.5161; -0.150692; 0.0723724; 0.663858; -1.07332; 0.380734
6;-10.4802; -0.177902; -0.0394478; 0.723889; -1.05165; 0.325108
6;-12.5144; -0.445228; 0.259151; 0.305607; -0.898261; 2.77318
6;-12.4939; -0.441986; 0.211498; 0.350582; -0.890056; 2.81587
6;-12.4133; -0.495271; 0.124142; 0.322742; -0.882065; 2.91261
6;-12.4645; -0.481564; 0.192856; 0.344491; -0.913552; 3.0064
6;-12.46; -0.519579; 0.314854; 0.533239; -0.809305; 3.22377
6;-12.4064; -0.611389; 0.138844; 0.543481; -0.817851; 3.22044
6;-12.4589; -0.515551; 0.310627; 0.623425; -0.84218; 3.17259
6;-12.4206; -0.512297; 0.13847; 0.624979; -0.860638; 3.15254
6;-12.4567; -0.536915; 0.158924; 0.617607; -0.812716; 3.21151
7;-12.4891; -0.528816; 0.290604; 0.616845; -0.79; 3.17133
7;-14.2088; -0.0409307; 0.259251; 3.82834; -0.994885; 0.0659512
7;-14.272; -0.516175; 0.350758; 2.92867; -0.661896; 3.5277
7;-14.2534; -0.661655; 0.0106277; 2.93424; -0.658776; 3.50751
7;-14.3043; -0.
[ BonecoVariacoes ] 2/2/2016 16:53:10
1;0.0889044; -0.0955968; -0.273389; 0.196208; -1.76682; 3.13117
1;0.0394421; -0.0844822; -0.239194; 0.332117; -1.98754; 3.07237
1;0.0488396; -0.217026; -0.308345; 0.178682; -1.89236; 3.46613
1;0.00136852; -0.0659971; -0.279906; 0.2457; -1.69641; 2.61659
1;0.0359211; -0.127518; -0.271995; 0.537236; -1.765; 3.00985
1;0.027401; 0.120238; -0.272043; 0.664517; -1.34287; 0.875325
1;0.207236; -0.036871; -0.0102768; 0.429838; -2.13164; 4.24555
1;0.117545; 0.830504; -0.122147; 1.44844; -0.303859; -4.60976
1;0.156073; -0.479231; -0.245734; 1.04913; -2.58456; 5.34485
1;0.0359335; -0.112431; -0.264228; 0.341294; -1.93514; 2.76712
2;0.0523596; -0.121027; -0.281201; 0.30815; -1.84321; 2.82453
2;0.0235977; -0.167185; -0.316729; 0.372775; -1.88371; 2.86014
2;-0.082653; 0.823189; -0.175943; 0.166997; -0.11599; -4.97363
2;-0.0689726; -0.269777; -0.277863; -0.706478; -2.06795; 4.0549
2;0.0819473; 0.227778; -0.245185; 0.971469; -1.44744; 0.00991678
2;0.147821; -0.195711; -0.262248; 1.03351; -2.1534; 3.14161
2;-0.0961571; -0.00573158; -0.295944; -0.83998; -2.1286; 2.29027
2;-0.141387; 0.133843; -0.281848; -0.941826; -1.59228; 0.38337
2;-0.0937738; 0.141052; -0.269678; -0.571667; -1.71193; 1.08708
2;-0.160807; 0.0755157; -0.311043; -0.669335; -1.69525; 1.39325
3;-0.0866137; 0.0395546; -0.309542; -0.390161; -1.73073; 1.48487
3;-0.0433493; 0.0179377; -0.2763; -0.297073; -1.79245; 2.08992
3;-0.0421591; 0.0216951; -0.268651; -0.6422; -1.83054; 2.52354
3;-0.0449047; -0.363175; -0.345044; -0.258174; -1.92487; 3.42805
3;-0.00301743; -0.239182; -0.29684; 0.215922; -2.121; 3.59257
3;-0.0158014; -0.0992999; -0.32167; -0.232444; -1.82595; 2.63947
3;0.0363207; -0.153991; -0.268776; 0.00487185; -1.78333; 3.79657
3;-0.0133181; -0.15024; -0.276858; 0.0976765; -1.9676; 2.94064
3;0.00239468; -0.108823; -0.27992; -0.0203478; -2.05965; 3.63116
3;0.0507507; -0.0324101; -0.27742; 1.05603; -2.30994; 2.28782
4;0.0819597; -0.196108; -0.383458; 0.941935; -2.05116; 2.69979
4;-0.00346565; -0.0911741; -0.348885; 0.0467548; -2.02898; 2.12554
4;0.026372; -0.0398631; -0.29267; 0.186155; -2.09888; 1.91361
4;0.0272942; -0.274673; -0.270617; 0.200764; -2.34114; 4.54896
4;0.0533838; -0.352499; -0.293654; 0.313338; -2.31066; 4.64925
4;0.206057; -0.431475; -0.0864706; 0.735319; -3.12563; 6.49886
4;0.10531; -0.235947; -0.282328; 1.18398; -2.42603; 3.42388
4;0.159622; -0.239472; -0.224797; 0.991605; -2.4591; 3.93811
4;0.101261; 0.090126; -0.241508; 1.1938; -1.81149; 0.688391
4;-0.0817699; -0.236198; -0.318618; -0.832709; -2.14041; 3.41389
5;-0.0402079; -0.229982; -0.330309; 0.00437689; -2.08995; 4.03847
5;0.278645; -2.12688; 0.751046; 4.12842; -2.86239; 0.99865
5;0.52842; 0.928104; 1.50626; 1.84555; 7.66741; -14.5983
5;0.144163; -0.156392; -0.280749; 1.39121; -0.973228; 2.32725
5;0.0352392; 0.00883389; -0.269754; 0.452765; -1.3304; 1.94753
5;0.0710649; 0.228316; -0.238761; 0.820035; -1.37811; 0.676785
5;-0.0215311; -0.065711; -0.276848; 0.0487337; -1.69991; 3.33385
5;-0.0115423; -0.205565; -0.313278; 0.272757; -1.59273; 3.22796
5;0.0817747; -0.251335; -0.274219; 0.421761; -2.0453; 4.21518
5;0.0277319; -0.21633; -0.270024; 0.483352; -1.92736; 3.67018
6;0.0249825; -0.00621843; -0.276256; 0.554001; -1.51798; 1.93322
6;0.0435133; 0.0194302; -0.374547; 0.503774; -1.40872; 2.06774
6;0.0579195; 0.0525312; -0.2851; 0.421719; -1.44569; 2.19489
6;-1.01602; -1.98663; 0.684274; -3.60427; -3.90406; -0.197803
6;-0.153141; -1.56748; 0.781947; 0.72581; 2.71103; -2.00113
6;0.436267; 0.928139; 1.45161; 0.0418594; 6.04699; -13.1401
6;-0.10189; 0.0637264; -0.289909; -0.550113; -1.63336; 1.69032
6;-0.0740404; -0.145325; -0.249193; -0.362265; -1.74169; 3.30839
6;-0.114693; -0.166491; -0.315753; -0.160505; -1.91934; 2.93411
6;-0.00551987; -0.157306; -0.30761; 0.0423605; -2.07019; 3.17616
7;-0.0166941; -0.0583262; -0.238547; -0.0331113; -2.07496; 2.95854
7;-0.037961; -0.0194244; -0.277883; 0.0324106; -1.74536; 1.86469
7;-0.00762081; -0.0514965; -0.264261; -0.46922; -1.88346; 3.07025
7;0.0806808; -0.10143; -0.211108; -0.305113; -2.01793; 3.63666
7;0.0834866; -0.0560145; -0.276337; 1.19135; -1.88614; 2.0249
7;0.159791; -0.0949903; -0.206662; 1.01135; -2.06184; 3.15193
7;0.11624; -0.0829091; -0.233083; 1.55573; -2.26033; 1.89932
7;0.158197; -0.222166; -0.260849; 1.55979; -2.3813; 3.47909
7;0.16096; -0.225673; -0.292765; 1.58416; -2.22021; 3.03511
